episode,s_P1,s_P2,pP1_GA1,pP1_GA2,pP1_GA3,pP2_GA1,pP2_GA2,pP2_GA3,p_GA1,p_GA2,p_GA3
277,0.2669665396664556,0.7330334603335444,0.8616548578184653,0.0512102879159062,0.0871348542656285,0.8618595362620783,0.0511623016553241,0.0869781620825976,0.8618048939662425,0.0511751123812632,0.0870199936524941
278,0.2660326047768214,0.7339673952231786,0.8616813358106907,0.0512141788179793,0.0871044853713299,0.8618807500428212,0.0511679139254435,0.0869513360317353,0.8618276993552179,0.0511802218953145,0.0869920787494675
279,0.265109790180411,0.734890209819589,0.8617065468097604,0.0512176528681322,0.0870758003221073,0.8619010392472063,0.0511729526567448,0.0869260080960488,0.8618494773979233,0.0511848031204068,0.0869657194816698
280,0.2644368123037289,0.735563187696271,0.8617442895194664,0.0512231835126032,0.0870325269679302,0.8619314135600257,0.0511808794062135,0.0868877070337607,0.8618819310752348,0.0511920661692546,0.0869260027555106
281,0.2637513302222957,0.7362486697777043,0.8617790749500125,0.0512279191603095,0.086993005889678,0.8619595381013029,0.0511877083502994,0.0868527535483977,0.8619119407050939,0.0511983140049288,0.0868897452899772
282,0.2626357428205836,0.7373642571794164,0.8617868067893418,0.0512276409050414,0.0869855523056166,0.8619661416685033,0.051187526456306,0.0868463318751907,0.861919041919301,0.0511980619443474,0.0868828961363514
283,0.2649375167193233,0.7350624832806767,0.8618103852583532,0.0512302665493465,0.0869593481923003,0.8619853820901953,0.0511913966383456,0.0868232212714591,0.8619390188641333,0.0512016947360412,0.0868592863998254
284,0.2642268184356583,0.7357731815643417,0.8618407976052231,0.0512340223407754,0.0869251800540014,0.8620101214847543,0.0511968500975492,0.0867930284176964,0.8619653815747805,0.051206672001111,0.0868279464241084
285,0.2629606463822836,0.7370393536177163,0.861837068925147,0.051231586652815,0.086931344422038,0.8620076481184374,0.0511936369257463,0.0867987149558163,0.8619627925035104,0.0512036162105063,0.0868335912859833
286,0.2611037821596713,0.7388962178403287,0.8617973157930114,0.0512229953707197,0.0869796888362687,0.8619763190890699,0.0511817884635273,0.0868418924474027,0.86192958065145,0.0511925477428464,0.0868778716057036
287,0.2600595730944186,0.7399404269055814,0.8618061717533573,0.0512235751436324,0.0869702531030102,0.8619836289188164,0.0511827248406967,0.0868336462404867,0.8619374794841247,0.0511933483530389,0.0868691721628364
288,0.2610815125623492,0.7389184874376509,0.8617581779915101,0.0512141528517148,0.0870276691567751,0.8619455071398079,0.051169649953255,0.086884842906937,0.8618965989624232,0.0511812688372983,0.0869221322002783
289,0.2634389384074051,0.7365610615925949,0.8617854398326251,0.051218598673825,0.0869959614935499,0.8619673160941428,0.0511759421817102,0.0868567417241469,0.8619194028048869,0.0511871795627091,0.0868934176324038
290,0.2622625050286253,0.7377374949713748,0.8617887513031289,0.0512185650308695,0.0869926836660014,0.8619700816487441,0.0511759723329447,0.0868539460183112,0.8619225254980653,0.0511871428005984,0.0868903317013362
291,0.2613395817399234,0.7386604182600767,0.8618058456807599,0.0512210064878884,0.0869731478313517,0.8619838562635105,0.0511794667535062,0.0868366769829833,0.8619373350522691,0.0511903227303152,0.0868723422174156
292,0.260305558277996,0.7396944417220039,0.8618149561637136,0.0512219055942624,0.086963138242024,0.8619913036280125,0.0511808115413354,0.0868278848306519,0.8619453994028673,0.0511915085517245,0.0868630920454081
293,0.2584608917246386,0.7415391082753614,0.8617744094061801,0.0512140157796212,0.0870115748141987,0.8619590821006601,0.0511698517994611,0.0868710660998787,0.8619113514313675,0.0511812664611554,0.0869073821074769
294,0.2576647199079848,0.7423352800920152,0.8617968217044605,0.0512177405448756,0.0869854377506638,0.8619769958783614,0.051175110438438,0.0868478936832006,0.8619305713503085,0.0511860947128729,0.0868833339368185
295,0.2597899874945457,0.7402100125054544,0.8618089664934807,0.0512194468979053,0.086971586608614,0.8619867852563637,0.0511775552969991,0.0868356594466369,0.8619405897221781,0.0511884383154747,0.0868709719623471
296,0.2590006150705857,0.7409993849294143,0.8618310581214783,0.0512228249865759,0.0869461168919457,0.8620045565915524,0.0511823478360912,0.0868130955723562,0.8619596203810894,0.0511928314429631,0.0868475481759474
297,0.2549930929362806,0.7450069070637194,0.8616506183755305,0.0511906283692257,0.0871587532552437,0.8618604533778856,0.0511373893566388,0.0870021572654755,0.8618069469016288,0.0511509649371232,0.0870420881612479
298,0.256846730184648,0.743153269815352,0.8616539451575652,0.0511924174968094,0.0871536373456254,0.8618626106011043,0.051139801691527,0.0869975877073686,0.8618090155642287,0.0511533158890698,0.0870376685467014
299,0.2561369203883089,0.7438630796116912,0.8616859007707484,0.051199099778948,0.0871149994503035,0.861887707493944,0.0511490792852373,0.0869632132208185,0.8618360173413511,0.0511618913804527,0.0870020912781962
300,0.2554154843628223,0.7445845156371778,0.8617152304133018,0.0512048851400405,0.0870798844466577,0.8619108686289085,0.0511571362403003,0.0869319951307911,0.8618608995993093,0.0511693320486552,0.0869697683520353
301,0.2545944372257938,0.7454055627742062,0.8617367988037599,0.0512089303129415,0.0870542708832987,0.8619279659353823,0.0511627869683933,0.0869092470962243,0.8618792958470907,0.0511745348072302,0.0869461693456789
302,0.2532615604465891,0.7467384395534109,0.8617260158737791,0.0512070169835999,0.0870669671426209,0.8619193007865883,0.0511601080577571,0.0869205911556545,0.8618703491479595,0.0511719882855149,0.0869576625665255
303,0.2549607412488348,0.7450392587511653,0.8617169667244554,0.0512055491425308,0.0870774841330137,0.8619119794868055,0.0511580416816147,0.0869299788315797,0.8618622588883638,0.0511701542190647,0.0869675868925714
304,0.2538975886580404,0.7461024113419596,0.8617236886927581,0.0512069234181651,0.0870693878890768,0.8619172397799153,0.0511599538560467,0.0869228063640378,0.861868097625604,0.0511718793146089,0.0869600230597871
305,0.251897047652144,0.748102952347856,0.8616718009683667,0.0511979316592549,0.0871302673723783,0.8618756811448935,0.051147355653636,0.0869769632014704,0.8618243243303517,0.0511600956001334,0.0870155800695149
306,0.2524768966582145,0.7475231033417856,0.8616010699983053,0.0511861426385977,0.0872127873630968,0.861818874994281,0.0511308154172303,0.0870503095884887,0.8617638842648203,0.0511447842623819,0.0870913314727977
307,0.2514333110741551,0.748566688925845,0.8616124048325863,0.0511894102399369,0.0871981849274767,0.8618274335400672,0.0511352880631672,0.0870372783967655,0.8617733681601694,0.0511488961812749,0.0870777356585557
308,0.2508969840204832,0.7491030159795168,0.8616529817427263,0.0511976018479937,0.0871494164092798,0.8618594482012403,0.051146672626013,0.0869938791727466,0.8618076463894978,0.0511594506142065,0.0870329029962957
309,0.253054982570257,0.7469450174297431,0.8616721850140087,0.0512015015946705,0.0871263133913208,0.8618745772953075,0.0511520896363746,0.0869733330683179,0.8618233609200909,0.0511645935786199,0.087012045501289
310,0.2524013024665946,0.7475986975334054,0.8617041804596559,0.0512074051682838,0.0870884143720602,0.861900022791948,0.0511603368149352,0.0869396403931168,0.8618505919321993,0.0511722169286254,0.0869771911391752
311,0.251468794362869,0.748531205637131,0.8617175285944666,0.0512096575201537,0.0870728138853796,0.861910700205515,0.0511634994368204,0.0869258003576647,0.8618621235733794,0.0511751067543863,0.0869627696722342
312,0.2505750542320952,0.7494249457679049,0.8617318477454738,0.0512119392664225,0.0870562129881034,0.8619222052622147,0.0511667182454058,0.0869110764923794,0.8618745064171338,0.0511780495051995,0.0869474440776665
313,0.252555457835967,0.747444542164033,0.8617375286407633,0.0512126054547499,0.0870498659044868,0.8619268455032785,0.0511676751742219,0.0869054793224997,0.8618790324963899,0.0511790225617914,0.0869419449418188
314,0.2517897955969374,0.7482102044030625,0.8617594284411589,0.0512160958611529,0.0870244756976881,0.861944458028831,0.051172593065738,0.0868829489054309,0.8618978694667716,0.0511835466257034,0.0869185839075248
315,0.2506801472389118,0.7493198527610881,0.8617589883346459,0.0512154567117425,0.0870255549536113,0.8619442896559992,0.0511717436932337,0.086883966650767,0.8618978382934788,0.0511827016791498,0.0869194600273713
316,0.2492981892483991,0.7507018107516009,0.861740939506953,0.0512117631705718,0.0870472973224753,0.8619300300335324,0.0511666159283325,0.0869033540381351,0.8618828901076522,0.0511778710540723,0.0869392388382755
317,0.251199121234416,0.7488008787655841,0.8617413257747979,0.0512115594143517,0.0870471148108502,0.8619304168532873,0.0511663547069005,0.086903228439812,0.8618829173405376,0.0511777100896879,0.0869393725697744
318,0.2504124254858465,0.7495875745141536,0.8617607266617356,0.0512147424801402,0.0870245308581241,0.8619459891672439,0.051170834198933,0.0868831766338231,0.8618995971338879,0.051181829378129,0.0869185734879829
319,0.2496827841935718,0.7503172158064283,0.861782072839912,0.0512181028229957,0.0869998243370922,0.8619631787882197,0.0511755747750422,0.086861246436738,0.8619179597508123,0.0511861932964616,0.0868958469527262
320,0.2488008889852648,0.7511991110147352,0.861792745432032,0.0512193953987755,0.0869878591691925,0.8619718829713998,0.0511774276901558,0.0868506893384442,0.8619273133923545,0.0511878692933691,0.0868848173142763
321,0.2471555999326349,0.7528444000673652,0.8617550516315104,0.0512121303032426,0.0870328180652469,0.8619419715041359,0.0511673034413868,0.0868907250544772,0.8618957732108778,0.0511783826513218,0.0869258441378002
322,0.2453547904999482,0.7546452095000519,0.8617076028403653,0.0512035909229457,0.0870888062366888,0.8619041008968923,0.0511553662781088,0.0869405328249987,0.8618558891573994,0.0511671984257397,0.0869769124168607
323,0.2434074226915838,0.7565925773084162,0.861651054453668,0.0511939634273271,0.087154982119005,0.8618587716899933,0.0511418704114918,0.086999357898515,0.8618082117728506,0.0511545502382165,0.0870372379889328
324,0.2422747318930995,0.7577252681069003,0.861647098588748,0.0511941505490918,0.0871587508621601,0.8618552760935821,0.0511420554500373,0.0870026684563803,0.8618048399444124,0.0511546767761937,0.0870404832793939
325,0.2407022821390757,0.7592977178609243,0.861614369697363,0.0511892188354709,0.087196411467166,0.8618288043104342,0.0511350855088875,0.0870361101806783,0.8617771894096984,0.0511481155241359,0.0870746950661657
326,0.2431685370812664,0.7568314629187336,0.8616502769209968,0.0511966215485835,0.0871531015304197,0.861857095906862,0.0511453599000092,0.0869975441931288,0.8618068040366283,0.0511578251201014,0.0870353708432701
327,0.2426496931634262,0.7573503068365738,0.8616842875389497,0.0512032166475933,0.0871124958134568,0.8618840480360291,0.0511545446563769,0.0869614073075938,0.8618355762127067,0.0511663549001113,0.086998068887182
328,0.2418784067758777,0.7581215932241223,0.8617008025763094,0.0512063068456787,0.0870928905780117,0.8618971720917973,0.0511588555540298,0.0869439723541728,0.8618496745462517,0.0511703329968533,0.0869799924568949
329,0.2401842647462638,0.7598157352537361,0.8616574773195932,0.0511986704046252,0.0871438522757816,0.8618625401400728,0.0511481686113544,0.0869892912485728,0.8618132872773091,0.0511602983474395,0.0870264143752514
330,0.239523917699018,0.760476082300982,0.8616801666318048,0.0512030988755196,0.0871167344926754,0.861880507323768,0.0511543342531567,0.0869651584230753,0.8618325209363544,0.0511660145465502,0.0870014645170954
331,0.2391208752557019,0.7608791247442981,0.8617172662407837,0.0512098029939679,0.0870729307652483,0.8619100893936285,0.0511637105060285,0.086926200100343,0.8618639813525507,0.0511747321820873,0.086961286465362
332,0.2369537322352838,0.7630462677647163,0.8616392048378634,0.0511958687774781,0.0871649263846585,0.8618477613129052,0.0511442179776745,0.0870080207094203,0.861798343077762,0.0511564568274609,0.0870452000947769
333,0.2343513020670261,0.765648697932974,0.8615324625205499,0.0511778252167104,0.0872897122627395,0.8617621884833587,0.0511189235005535,0.0871188880160879,0.8617083519048558,0.0511327271944288,0.0871589209007153
334,0.236365532785601,0.7636344672143991,0.8615449096665059,0.0511816175835359,0.0872734727499581,0.8617715464741305,0.0511240960203478,0.0871043575055216,0.8617179773443475,0.0511376921352774,0.087144330520375
335,0.2357672219537797,0.7642327780462204,0.8615737953545892,0.0511880110281003,0.0872381936173103,0.8617941497158769,0.0511329352427557,0.0870729150413674,0.8617421973802706,0.0511459203076633,0.0871118823120659
336,0.237595593171482,0.7624044068285178,0.8615740014476845,0.0511889180103129,0.0872370805420025,0.8617939923150523,0.0511341307283595,0.0870718769565883,0.8617417234544277,0.0511471479451134,0.0871111286004588
337,0.2400241921929172,0.7599758078070828,0.8616092847802012,0.0511959208127964,0.0871947944070022,0.8618218991491432,0.0511438672995694,0.0870342335512872,0.8617708665569893,0.0511563614020325,0.087072772040978
338,0.2383719924267344,0.7616280075732657,0.8615711895701089,0.0511895763894184,0.0872392340404725,0.8617913154667836,0.0511349490571374,0.0870737354760791,0.8617388436182085,0.0511479706831742,0.0871131856986173
339,0.2372729697034635,0.7627270302965365,0.8615689191152284,0.0511898849295776,0.087241195955194,0.8617892414885661,0.0511353175196546,0.0870754409917791,0.8617369649447522,0.0511482648910561,0.0871147701641917
340,0.2357268785194045,0.7642731214805953,0.8615367450450936,0.051184868892409,0.0872783860624973,0.8617632897795205,0.0511282485896071,0.0871084616308723,0.861709887096429,0.0511415955168474,0.0871485173867235
341,0.2381296476542303,0.7618703523457697,0.8615719926238865,0.0511919874743252,0.0872360199017883,0.8617911244612363,0.0511381367125876,0.0870707388261761,0.8617389426740184,0.0511509601755061,0.0871100971504755
342,0.2369229494594261,0.763077050540574,0.8615626383459188,0.051190801875241,0.0872465597788402,0.8617834801624749,0.0511364357968836,0.0870800840406414,0.8617311576679324,0.0511493163685186,0.0871195259635489
343,0.2360726917652901,0.7639273082347099,0.86157541777871,0.0511935464262865,0.0872310357950033,0.8617935110299372,0.0511402354445852,0.0870662535254777,0.861742025169064,0.051152820711536,0.0871051541193997
344,0.2356923869343148,0.7643076130656852,0.8616165805503797,0.0512011258319242,0.087182293617696,0.8618262855371264,0.0511508170606589,0.0870228974022147,0.861776859668248,0.0511626744550422,0.0870604658767098
345,0.2352583355499478,0.7647416644500523,0.8616521846237415,0.0512072709352571,0.0871405444410014,0.8618547858128854,0.0511594301636321,0.0869857840234823,0.8618071221943471,0.051170685103936,0.0870221927017169
346,0.2339189691698829,0.7660810308301171,0.8616277827127083,0.0512024569433698,0.0871697603439218,0.8618354694200971,0.0511527370870161,0.0870117934928867,0.8617868875595945,0.0511643675045617,0.0870487449358438
347,0.2334760624611018,0.766523937538898,0.8616609204016057,0.0512081127431445,0.0871309668552498,0.8618620181640058,0.0511606702078219,0.0869773116281723,0.8618150666502707,0.0511717469041622,0.0870131864455669
348,0.2329518737545679,0.7670481262454321,0.861687008026317,0.0512121970584134,0.0871007949152696,0.8618830524287429,0.0511664310160002,0.0869505165552568,0.8618373835178588,0.0511770923013347,0.0869855241808065
349,0.2354455371770902,0.7645544628229098,0.8617199373260158,0.051217285137156,0.0870627775368281,0.8619096294473303,0.0511736146971274,0.0869167558555423,0.8618649672839291,0.0511838967073387,0.0869511360087321
350,0.2365886490346144,0.7634113509653857,0.8616730342062684,0.0512080563800673,0.0871189094136643,0.8618724938990688,0.0511607627298729,0.0869667433710583,0.8618253039998123,0.0511719518706803,0.0870027441295074
351,0.2355271026641181,0.7644728973358818,0.8616668889176256,0.0512065731190135,0.0871265379633609,0.8618677280842988,0.0511587143904304,0.0869735575252707,0.8618204250172709,0.0511699864181108,0.0870095885646184
352,0.2348326152012863,0.7651673847987137,0.8616834811105877,0.051209188712197,0.0871073301772153,0.8618810979524993,0.0511624015861674,0.0869565004613333,0.8618346910727053,0.0511733887293307,0.0869919201979639
353,0.2335412364934267,0.7664587635065734,0.8616602922007603,0.0512046602731788,0.0871350475260607,0.8618627254680336,0.0511560972666746,0.0869811772652917,0.8618154489524872,0.0511674387312614,0.0870171123162512
354,0.2331191969410762,0.7668808030589239,0.8616928083091868,0.0512102332296388,0.0870969584611742,0.8618887663399968,0.0511639154624532,0.0869473181975499,0.8618430847612202,0.0511747130231436,0.086982202215636
355,0.2327982591943741,0.767201740805626,0.8617298548134739,0.0512162933795568,0.0870538518069694,0.8619185425134314,0.0511724434055635,0.0869090140810052,0.8618746163453499,0.0511826516031748,0.0869427320514753
356,0.2350539837642407,0.7649460162357592,0.8617469448853119,0.0512185074349632,0.0870345476797249,0.8619324911256697,0.0511756065672959,0.0868919023070344,0.8618888777427011,0.051185690587148,0.0869254316701508
357,0.2343037167822693,0.7656962832177306,0.8617558436085602,0.0512191824909586,0.0870249739004811,0.8619399277589715,0.0511766216697621,0.0868834505712662,0.8618967961583295,0.0511865938283577,0.0869166100133127
358,0.2339687053377969,0.7660312946622031,0.861789873963822,0.0512242867263148,0.086985839309863,0.8619674485247567,0.0511838486266018,0.0868487028486415,0.8619259016346338,0.051193309876438,0.0868807884889281
359,0.233049596009628,0.7669504039903721,0.8617849823253234,0.0512222590321158,0.0869927586425607,0.8619639616103106,0.0511811023618175,0.0868549360278719,0.8619222505602502,0.0511906939072036,0.0868870555325461
360,0.2322826725367155,0.7677173274632844,0.8617892075027058,0.051221997125441,0.0869887953718532,0.8619677009599449,0.0511808197943305,0.0868514792457244,0.8619262400226672,0.0511903845748488,0.086883375402484
361,0.2311119394722909,0.7688880605277091,0.8617663579647046,0.0512170244344572,0.087016617600838,0.8619497799233943,0.0511739337732001,0.0868762863034055,0.8619073889187798,0.0511838925394964,0.0869087185417238
362,0.2301141970605784,0.7698858029394215,0.8617547192884123,0.0512143590504963,0.0870309216610914,0.8619406935513538,0.051170246596737,0.0868890598519092,0.8618978982331631,0.0511803974986142,0.0869217042682227
363,0.2325113701963538,0.7674886298036462,0.8617780144224858,0.0512180604236547,0.0870039251538595,0.8619594557441664,0.0511754641780238,0.0868650800778096,0.8619172685738523,0.0511853682894607,0.0868973631366869
364,0.231945230480609,0.7680547695193909,0.8617948462709699,0.0512204119302584,0.0869847417987714,0.8619731283589782,0.0511788099997303,0.0868480616412914,0.8619317766789847,0.0511884593690951,0.0868797639519202
365,0.2315903947051077,0.7684096052948922,0.8618238232969488,0.0512248030966574,0.0869513736063937,0.861996545300511,0.0511850241655537,0.0868184305339353,0.8619565445435318,0.051194236583909,0.0868492188725592
366,0.2306672481310325,0.7693327518689674,0.8618147385041064,0.0512222338631536,0.08696302763274,0.8619896325292344,0.0511815062788584,0.0868288611919071,0.8619492902057436,0.0511909007986508,0.0868598089956055
367,0.2324206312000203,0.7675793687999797,0.8617974799642036,0.0512183973898986,0.0869841226458978,0.8619761215234842,0.0511762032443556,0.0868476752321601,0.8619346015395177,0.0511860100342956,0.0868793884261866
368,0.231885629733557,0.768114370266443,0.8618152036981689,0.0512210261164658,0.086963770185365,0.8619904617445301,0.0511799242350911,0.0868296140203789,0.8619498219220838,0.0511894551707369,0.0868607229071793
369,0.2311527860348272,0.7688472139651727,0.8618189900224581,0.0512210596612793,0.0869599503162626,0.8619937150177841,0.051180023208676,0.08682626177354,0.8619533268483244,0.0511895088990242,0.0868571642526512
370,0.2326603757110213,0.7673396242889787,0.8617870526988327,0.0512148131931186,0.0869981341080486,0.8619684102265489,0.0511713272709881,0.0868602625024628,0.8619262155160126,0.0511814447219691,0.0868923397620183
371,0.2350012163625303,0.7649987836374698,0.861805931625235,0.0512179281879249,0.08697614018684,0.8619835717774996,0.0511757097845061,0.0868407184379942,0.8619418261256426,0.0511856311606624,0.0868725427136949
372,0.2373614377675758,0.762638562232424,0.8618255595294625,0.0512210092313781,0.0869534312391594,0.8619993936219214,0.0511800579619716,0.086820548416107,0.8619581321118023,0.0511897782141564,0.0868520896740413
373,0.2365308377232332,0.7634691622767669,0.8618272209530015,0.051220741266606,0.0869520377803923,0.8620009212064388,0.05117973000243,0.0868193487911312,0.8619598357399804,0.0511894304311016,0.0868507338289178
374,0.2356784574060997,0.7643215425939004,0.8618266999444979,0.0512201255969313,0.0869531744585707,0.8620006878016669,0.0511789079774832,0.0868204042208498,0.861959682611882,0.0511886220824527,0.0868516953056653
375,0.2341599789963221,0.7658400210036778,0.8617824515877983,0.0512118852010813,0.0870056632111203,0.861965481722796,0.0511674039326238,0.0868671143445802,0.8619226233902292,0.0511778196655116,0.0868995569442592
376,0.2331993339280826,0.7668006660719174,0.861775000776394,0.0512106252717079,0.0870143739518981,0.8619595036407457,0.0511656328860446,0.0868748634732095,0.8619164776956711,0.0511761250804131,0.0869073972239157
377,0.2327381024374921,0.767261897562508,0.8617989251419907,0.0512149701897085,0.0869861046683007,0.8619785740521767,0.0511717102356607,0.0868497157121626,0.8619367629057151,0.0511817784752773,0.0868814586190076
378,0.2322463410271275,0.7677536589728725,0.8618194320159979,0.051218446515502,0.0869621214685001,0.861995010262655,0.051176594018168,0.0868283957191769,0.861954232857305,0.0511863141075367,0.0868594530351583
379,0.2302574064024477,0.7697425935975523,0.8617401482345817,0.0512041216171955,0.0870557301482228,0.8619317674827336,0.0511565848195327,0.0869116476977337,0.8618876457316373,0.0511675305192712,0.0869448237490915
380,0.2285804842655956,0.7714195157344044,0.8616833750944051,0.0511946404198592,0.0871219844857355,0.8618861938269478,0.0511432659906873,0.086970540182365,0.8618398334228451,0.0511550091825863,0.0870051573945687
381,0.2279763405597332,0.7720236594402669,0.8616986364293207,0.0511983848673684,0.0871029787033108,0.8618980042010709,0.0511484180881427,0.0869535777107864,0.8618525530660416,0.0511598093316202,0.0869876376023381
382,0.2274393953594597,0.7725606046405401,0.8617170854955474,0.0512024333414794,0.0870804811629732,0.8619124576434605,0.0511540167493278,0.0869335256072116,0.8618680223202692,0.0511650285897721,0.0869669490899587
383,0.2299347976722769,0.770065202327723,0.8617471012637055,0.0512082432304625,0.087044655505832,0.8619362560409141,0.05116210999512,0.0869016339639658,0.8618927627754878,0.0511727176312545,0.0869345195932576
384,0.2295107431512238,0.7704892568487762,0.8617721976789117,0.051212821526816,0.0870149807942723,0.8619562563534823,0.0511685087884028,0.0868752348581149,0.861914012910298,0.0511786790379271,0.0869073080517747
385,0.2292094223101831,0.770790577689817,0.8618036265399013,0.0512182536468772,0.0869781198132215,0.8619814149170315,0.0511761263516535,0.086842458731315,0.861940664145816,0.0511857823246552,0.0868735535295288
386,0.2283802341174813,0.7716197658825188,0.8617993409595962,0.0512170580111108,0.0869836010292928,0.8619781469793542,0.0511744801491618,0.0868473728714841,0.8619373112187001,0.0511842040912419,0.0868784846900578
387,0.2275956803155959,0.7724043196844042,0.8617973981438143,0.051216370465357,0.0869862313908287,0.8619767199023692,0.0511735420658776,0.0868497380317532,0.8619359070447353,0.051183289624594,0.0868808033306705
388,0.2272181923387925,0.7727818076612075,0.8618212408678333,0.0512202886278003,0.0869584705043663,0.8619958788788828,0.0511790550584376,0.0868250660626793,0.8619561979456987,0.0511884240755319,0.0868553779787694
389,0.2269863290045035,0.7730136709954966,0.8618530044045112,0.0512253954649352,0.0869216001305535,0.8620214451357313,0.0511862530577602,0.0867923018065084,0.8619832113924968,0.0511951378490733,0.0868216507584299
390,0.2265693411535998,0.7734306588464,0.8618711748758902,0.0512278117127024,0.0869010134114072,0.8620362536356987,0.0511897055954921,0.086774040768809,0.8619988518498506,0.0511983392733624,0.086802808876787
391,0.2283090120258691,0.7716909879741309,0.861848996207204,0.0512229858305624,0.0869280179622335,0.8620188589857175,0.0511830218545589,0.0867981191597236,0.8619800777825751,0.0511921459904369,0.086827776226988
392,0.2278502666598418,0.7721497333401582,0.8618656909739312,0.0512253618952941,0.0869089471307746,0.8620324058224583,0.0511863955116077,0.0867811986659339,0.8619944197997651,0.0511952740125215,0.0868103061877132
393,0.2286431443272224,0.7713568556727777,0.8617864960516811,0.0512107689028373,0.0870027350454814,0.8619693455073186,0.0511660136986834,0.0868646407939979,0.8619275382328432,0.0511762466692862,0.0868962150978706
394,0.2283522253953865,0.7716477746046135,0.8618170855287748,0.0512163704449601,0.0869665440262651,0.8619937154327704,0.0511738439138495,0.0868324406533802,0.8619533816011216,0.0511835549418669,0.0868630634570114
395,0.2273104026440107,0.7726895973559893,0.8617972312507114,0.0512127161866306,0.086990052562658,0.8619779004413877,0.0511687378779625,0.0868533616806496,0.8619368324549097,0.0511787346050135,0.0868844329400767
396,0.2262689714101103,0.7737310285898897,0.8617772897093869,0.0512092667984928,0.0870134434921201,0.8619619352822666,0.051163901411926,0.0868741633058073,0.8619201557184157,0.0511741661912821,0.0869056780903021
397,0.2252486987944563,0.7747513012055436,0.8617586608285956,0.051206253257609,0.0870350859137952,0.8619469453710752,0.0511596578695533,0.0868933967593714,0.8619045345228786,0.0511701534200827,0.0869253120570387
398,0.2265874131361474,0.7734125868638525,0.8617167333142618,0.0511993136573838,0.0870839530283544,0.8619132656615194,0.0511498977211972,0.0869368366172832,0.8618687339053568,0.0511610947503454,0.0869701713442977
399,0.2263214937045043,0.7736785062954956,0.8617506129044958,0.0512061299399086,0.0870432571555955,0.8619400339735631,0.051159373734484,0.0869005922919528,0.8618971639142727,0.0511699556687357,0.0869328804169916
400,0.2283885433477922,0.7716114566522078,0.8617535013967605,0.0512070332216924,0.0870394653815468,0.861942197810512,0.0511606033808794,0.0868971988086087,0.8618991017114402,0.0511712074245905,0.0869296908639691
401,0.2307153160300631,0.7692846839699368,0.8617720927302506,0.0512106301739926,0.0870172770957567,0.8619569381936636,0.0511656150970027,0.0868774467093335,0.8619142915141557,0.0511760007647166,0.0869097077211277
402,0.2333145562431178,0.7666854437568821,0.8618061130029238,0.0512167407563838,0.0869771462406922,0.861984086935283,0.0511741667494435,0.0868417463152734,0.8619425630262317,0.0511840998849803,0.0868733370887879
403,0.2328935644033846,0.7671064355966154,0.8618312415254683,0.0512209161952466,0.086947842279285,0.8620042635750027,0.0511800375491898,0.0868156988758075,0.8619639678531661,0.0511895579227779,0.0868464742240558
404,0.2317368267074456,0.7682631732925543,0.8618076567216685,0.0512162468200787,0.0869760964582527,0.8619855953565305,0.0511735332368129,0.0868408714066566,0.8619443604219389,0.0511834315470562,0.0868722080310048
405,0.2310688931401132,0.7689311068598867,0.8618157201590716,0.0512174745905919,0.0869668052503363,0.8619921108776609,0.0511752663993232,0.0868326227230157,0.8619513524695563,0.0511850193993611,0.0868636281310824
406,0.2312295040515783,0.7687704959484217,0.8617010162779944,0.0511970633692245,0.0871019203527809,0.8619005134866077,0.0511467359513642,0.0869527505620281,0.8618543838460004,0.0511583731352362,0.0869872430187633
407,0.2335361519629765,0.7664638480370235,0.861721500939226,0.0512016109430808,0.0870768881176931,0.8619165425996569,0.0511530229774635,0.0869304344228796,0.8618709933208073,0.0511643700239855,0.0869646366552071
408,0.2358599722195037,0.7641400277804964,0.8617425863757906,0.0512059603468821,0.0870514532773273,0.8619331636547065,0.0511590580223431,0.0869077783229502,0.8618882141029958,0.0511701204033059,0.0869416654936983
409,0.2349647355038039,0.7650352644961961,0.8617426405249091,0.0512062908641337,0.087051068610957,0.8619330875299955,0.0511594944402277,0.0869074180297767,0.8618883391998178,0.0511704899495933,0.0869411708505887
410,0.2345919754364496,0.7654080245635504,0.8617750453450341,0.0512123309710017,0.0870126236839641,0.8619588666494395,0.0511679230142863,0.0868732103362742,0.8619157436465117,0.0511783407645772,0.086905915588911
411,0.2342536466816505,0.7657463533183496,0.8618078226774591,0.0512180742519667,0.0869741030705742,0.8619850779334919,0.0511759691298888,0.0868389529366193,0.8619435552433727,0.0511858324082795,0.0868706123483478
412,0.2333591991658223,0.7666408008341777,0.8618035550933381,0.0512169158642273,0.0869795290424345,0.8619818146535883,0.0511743785415108,0.0868438068049008,0.8619402161453646,0.0511843050170746,0.0868754788375607
413,0.2329932514703463,0.7670067485296538,0.8618323249022614,0.0512217030423149,0.0869459720554237,0.862004914129518,0.0511811066701582,0.0868139792003238,0.8619647020042905,0.0511905653509049,0.0868447326448044
414,0.2354472450344192,0.7645527549655806,0.8618556394405831,0.0512252539786373,0.0869191065807796,0.8620237532807677,0.0511861267605221,0.0867901199587101,0.8619841713402441,0.0511953391562332,0.0868204895035227
415,0.2348031045474981,0.765196895452502,0.8618660592799914,0.0512263339766372,0.0869076067433714,0.8620323573986804,0.0511877014775352,0.0867799411237843,0.8619933100841317,0.0511967725082608,0.0868099174076073
